,TgtCndMovDirectStatusFlg,TgtCndGndVelLong,TgtCndGndVelLat,TgtCndAbsHdAng,TgtCndConf,InitEnableFlg
1483,Crossing,(+) 1.38mps up,(+-) 1.38mps down,(dy/dx) 50deg up,INVALID,INVALID
1484,Crossing,(+) 1.38mps up,(+-) 0.1mps up,0,VALID,VALID
1485,Crossing,(+) 1.38mps up,(+-) 0.1mps up,0,VALID,INVALID
1486,Crossing,(+) 1.38mps up,(+-) 0.1mps up,0,INVALID,VALID
1487,Crossing,(+) 1.38mps up,(+-) 0.1mps up,0,INVALID,INVALID
1488,Crossing,(+) 1.38mps up,(+-) 0.1mps up,(dx),VALID,VALID
1489,Crossing,(+) 1.38mps up,(+-) 0.1mps up,(dx),VALID,INVALID
1490,Crossing,(+) 1.38mps up,(+-) 0.1mps up,(dx),INVALID,VALID
1491,Crossing,(+) 1.38mps up,(+-) 0.1mps up,(dx),INVALID,INVALID
1492,Crossing,(+) 1.38mps up,(+-) 0.1mps up,(dy),VALID,VALID
1493,Crossing,(+) 1.38mps up,(+-) 0.1mps up,(dy),VALID,INVALID
1494,Crossing,(+) 1.38mps up,(+-) 0.1mps up,(dy),INVALID,VALID
1495,Crossing,(+) 1.38mps up,(+-) 0.1mps up,(dy),INVALID,INVALID
1496,Crossing,(+) 1.38mps up,(+-) 0.1mps up,(dy/dx) 40deg down,VALID,VALID
1497,Crossing,(+) 1.38mps up,(+-) 0.1mps up,(dy/dx) 40deg down,VALID,INVALID
1498,Crossing,(+) 1.38mps up,(+-) 0.1mps up,(dy/dx) 40deg down,INVALID,VALID
1499,Crossing,(+) 1.38mps up,(+-) 0.1mps up,(dy/dx) 40deg down,INVALID,INVALID
1500,Crossing,(+) 1.38mps up,(+-) 0.1mps up,(dy/dx) 40deg up,VALID,VALID
1501,Crossing,(+) 1.38mps up,(+-) 0.1mps up,(dy/dx) 40deg up,VALID,INVALID
1502,Crossing,(+) 1.38mps up,(+-) 0.1mps up,(dy/dx) 40deg up,INVALID,VALID
1503,Crossing,(+) 1.38mps up,(+-) 0.1mps up,(dy/dx) 40deg up,INVALID,INVALID
1504,Crossing,(+) 1.38mps up,(+-) 0.1mps up,(dy/dx) 50deg down,VALID,VALID
1505,Crossing,(+) 1.38mps up,(+-) 0.1mps up,(dy/dx) 50deg down,VALID,INVALID
1506,Crossing,(+) 1.38mps up,(+-) 0.1mps up,(dy/dx) 50deg down,INVALID,VALID
1507,Crossing,(+) 1.38mps up,(+-) 0.1mps up,(dy/dx) 50deg down,INVALID,INVALID
1508,Crossing,(+) 1.38mps up,(+-) 0.1mps up,(dy/dx) 50deg up,VALID,VALID
1509,Crossing,(+) 1.38mps up,(+-) 0.1mps up,(dy/dx) 50deg up,VALID,INVALID
1510,Crossing,(+) 1.38mps up,(+-) 0.1mps up,(dy/dx) 50deg up,INVALID,VALID
1511,Crossing,(+) 1.38mps up,(+-) 0.1mps up,(dy/dx) 50deg up,INVALID,INVALID
1512,Crossing,(+) 1.38mps up,(+-) 0.1mps down,0,VALID,VALID
1513,Crossing,(+) 1.38mps up,(+-) 0.1mps down,0,VALID,INVALID
1514,Crossing,(+) 1.38mps up,(+-) 0.1mps down,0,INVALID,VALID
1515,Crossing,(+) 1.38mps up,(+-) 0.1mps down,0,INVALID,INVALID
1516,Crossing,(+) 1.38mps up,(+-) 0.1mps down,(dx),VALID,VALID
1517,Crossing,(+) 1.38mps up,(+-) 0.1mps down,(dx),VALID,INVALID
1518,Crossing,(+) 1.38mps up,(+-) 0.1mps down,(dx),INVALID,VALID
1519,Crossing,(+) 1.38mps up,(+-) 0.1mps down,(dx),INVALID,INVALID
1520,Crossing,(+) 1.38mps up,(+-) 0.1mps down,(dy),VALID,VALID
1521,Crossing,(+) 1.38mps up,(+-) 0.1mps down,(dy),VALID,INVALID
1522,Crossing,(+) 1.38mps up,(+-) 0.1mps down,(dy),INVALID,VALID
1523,Crossing,(+) 1.38mps up,(+-) 0.1mps down,(dy),INVALID,INVALID
1524,Crossing,(+) 1.38mps up,(+-) 0.1mps down,(dy/dx) 40deg down,VALID,VALID
1525,Crossing,(+) 1.38mps up,(+-) 0.1mps down,(dy/dx) 40deg down,VALID,INVALID
1526,Crossing,(+) 1.38mps up,(+-) 0.1mps down,(dy/dx) 40deg down,INVALID,VALID
1527,Crossing,(+) 1.38mps up,(+-) 0.1mps down,(dy/dx) 40deg down,INVALID,INVALID
1528,Crossing,(+) 1.38mps up,(+-) 0.1mps down,(dy/dx) 40deg up,VALID,VALID
1529,Crossing,(+) 1.38mps up,(+-) 0.1mps down,(dy/dx) 40deg up,VALID,INVALID
1530,Crossing,(+) 1.38mps up,(+-) 0.1mps down,(dy/dx) 40deg up,INVALID,VALID
1531,Crossing,(+) 1.38mps up,(+-) 0.1mps down,(dy/dx) 40deg up,INVALID,INVALID
1532,Crossing,(+) 1.38mps up,(+-) 0.1mps down,(dy/dx) 50deg down,VALID,VALID
1533,Crossing,(+) 1.38mps up,(+-) 0.1mps down,(dy/dx) 50deg down,VALID,INVALID
1534,Crossing,(+) 1.38mps up,(+-) 0.1mps down,(dy/dx) 50deg down,INVALID,VALID
1535,Crossing,(+) 1.38mps up,(+-) 0.1mps down,(dy/dx) 50deg down,INVALID,INVALID
1536,Crossing,(+) 1.38mps up,(+-) 0.1mps down,(dy/dx) 50deg up,VALID,VALID
1537,Crossing,(+) 1.38mps up,(+-) 0.1mps down,(dy/dx) 50deg up,VALID,INVALID
1538,Crossing,(+) 1.38mps up,(+-) 0.1mps down,(dy/dx) 50deg up,INVALID,VALID
1539,Crossing,(+) 1.38mps up,(+-) 0.1mps down,(dy/dx) 50deg up,INVALID,INVALID
1540,Crossing,(+) 1.38mps down,Stop,0,VALID,VALID
1541,Crossing,(+) 1.38mps down,Stop,0,VALID,INVALID
1542,Crossing,(+) 1.38mps down,Stop,0,INVALID,VALID
1543,Crossing,(+) 1.38mps down,Stop,0,INVALID,INVALID
1544,Crossing,(+) 1.38mps down,Stop,(dx),VALID,VALID
1545,Crossing,(+) 1.38mps down,Stop,(dx),VALID,INVALID
1546,Crossing,(+) 1.38mps down,Stop,(dx),INVALID,VALID
1547,Crossing,(+) 1.38mps down,Stop,(dx),INVALID,INVALID
1548,Crossing,(+) 1.38mps down,Stop,(dy),VALID,VALID
1549,Crossing,(+) 1.38mps down,Stop,(dy),VALID,INVALID
1550,Crossing,(+) 1.38mps down,Stop,(dy),INVALID,VALID
1551,Crossing,(+) 1.38mps down,Stop,(dy),INVALID,INVALID
1552,Crossing,(+) 1.38mps down,Stop,(dy/dx) 40deg down,VALID,VALID
1553,Crossing,(+) 1.38mps down,Stop,(dy/dx) 40deg down,VALID,INVALID
1554,Crossing,(+) 1.38mps down,Stop,(dy/dx) 40deg down,INVALID,VALID
1555,Crossing,(+) 1.38mps down,Stop,(dy/dx) 40deg down,INVALID,INVALID
1556,Crossing,(+) 1.38mps down,Stop,(dy/dx) 40deg up,VALID,VALID
1557,Crossing,(+) 1.38mps down,Stop,(dy/dx) 40deg up,VALID,INVALID
1558,Crossing,(+) 1.38mps down,Stop,(dy/dx) 40deg up,INVALID,VALID
1559,Crossing,(+) 1.38mps down,Stop,(dy/dx) 40deg up,INVALID,INVALID
1560,Crossing,(+) 1.38mps down,Stop,(dy/dx) 50deg down,VALID,VALID
1561,Crossing,(+) 1.38mps down,Stop,(dy/dx) 50deg down,VALID,INVALID
1562,Crossing,(+) 1.38mps down,Stop,(dy/dx) 50deg down,INVALID,VALID
1563,Crossing,(+) 1.38mps down,Stop,(dy/dx) 50deg down,INVALID,INVALID
1564,Crossing,(+) 1.38mps down,Stop,(dy/dx) 50deg up,VALID,VALID
1565,Crossing,(+) 1.38mps down,Stop,(dy/dx) 50deg up,VALID,INVALID
1566,Crossing,(+) 1.38mps down,Stop,(dy/dx) 50deg up,INVALID,VALID
1567,Crossing,(+) 1.38mps down,Stop,(dy/dx) 50deg up,INVALID,INVALID
1568,Crossing,(+) 1.38mps down,(+-) 1.38mps up,0,VALID,VALID
1569,Crossing,(+) 1.38mps down,(+-) 1.38mps up,0,VALID,INVALID
1570,Crossing,(+) 1.38mps down,(+-) 1.38mps up,0,INVALID,VALID
1571,Crossing,(+) 1.38mps down,(+-) 1.38mps up,0,INVALID,INVALID
1572,Crossing,(+) 1.38mps down,(+-) 1.38mps up,(dx),VALID,VALID
1573,Crossing,(+) 1.38mps down,(+-) 1.38mps up,(dx),VALID,INVALID
1574,Crossing,(+) 1.38mps down,(+-) 1.38mps up,(dx),INVALID,VALID
1575,Crossing,(+) 1.38mps down,(+-) 1.38mps up,(dx),INVALID,INVALID
1576,Crossing,(+) 1.38mps down,(+-) 1.38mps up,(dy),VALID,VALID
1577,Crossing,(+) 1.38mps down,(+-) 1.38mps up,(dy),VALID,INVALID
1578,Crossing,(+) 1.38mps down,(+-) 1.38mps up,(dy),INVALID,VALID
1579,Crossing,(+) 1.38mps down,(+-) 1.38mps up,(dy),INVALID,INVALID
1580,Crossing,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 40deg down,VALID,VALID
1581,Crossing,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 40deg down,VALID,INVALID
1582,Crossing,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 40deg down,INVALID,VALID
1583,Crossing,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 40deg down,INVALID,INVALID
1584,Crossing,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 40deg up,VALID,VALID
1585,Crossing,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 40deg up,VALID,INVALID
1586,Crossing,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 40deg up,INVALID,VALID
1587,Crossing,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 40deg up,INVALID,INVALID
1588,Crossing,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 50deg down,VALID,VALID
1589,Crossing,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 50deg down,VALID,INVALID
1590,Crossing,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 50deg down,INVALID,VALID
1591,Crossing,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 50deg down,INVALID,INVALID
1592,Crossing,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 50deg up,VALID,VALID
1593,Crossing,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 50deg up,VALID,INVALID
1594,Crossing,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 50deg up,INVALID,VALID
1595,Crossing,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 50deg up,INVALID,INVALID
1596,Crossing,(+) 1.38mps down,(+-) 1.38mps down,0,VALID,VALID
1597,Crossing,(+) 1.38mps down,(+-) 1.38mps down,0,VALID,INVALID
1598,Crossing,(+) 1.38mps down,(+-) 1.38mps down,0,INVALID,VALID
1599,Crossing,(+) 1.38mps down,(+-) 1.38mps down,0,INVALID,INVALID
1600,Crossing,(+) 1.38mps down,(+-) 1.38mps down,(dx),VALID,VALID
1601,Crossing,(+) 1.38mps down,(+-) 1.38mps down,(dx),VALID,INVALID
1602,Crossing,(+) 1.38mps down,(+-) 1.38mps down,(dx),INVALID,VALID
1603,Crossing,(+) 1.38mps down,(+-) 1.38mps down,(dx),INVALID,INVALID
1604,Crossing,(+) 1.38mps down,(+-) 1.38mps down,(dy),VALID,VALID
1605,Crossing,(+) 1.38mps down,(+-) 1.38mps down,(dy),VALID,INVALID
1606,Crossing,(+) 1.38mps down,(+-) 1.38mps down,(dy),INVALID,VALID
1607,Crossing,(+) 1.38mps down,(+-) 1.38mps down,(dy),INVALID,INVALID
1608,Crossing,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 40deg down,VALID,VALID
1609,Crossing,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 40deg down,VALID,INVALID
1610,Crossing,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 40deg down,INVALID,VALID
1611,Crossing,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 40deg down,INVALID,INVALID
1612,Crossing,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 40deg up,VALID,VALID
1613,Crossing,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 40deg up,VALID,INVALID
1614,Crossing,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 40deg up,INVALID,VALID
1615,Crossing,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 40deg up,INVALID,INVALID
1616,Crossing,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 50deg down,VALID,VALID
1617,Crossing,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 50deg down,VALID,INVALID
1618,Crossing,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 50deg down,INVALID,VALID
1619,Crossing,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 50deg down,INVALID,INVALID
1620,Crossing,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 50deg up,VALID,VALID
1621,Crossing,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 50deg up,VALID,INVALID
1622,Crossing,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 50deg up,INVALID,VALID
1623,Crossing,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 50deg up,INVALID,INVALID
1624,Crossing,(+) 1.38mps down,(+-) 0.1mps up,0,VALID,VALID
1625,Crossing,(+) 1.38mps down,(+-) 0.1mps up,0,VALID,INVALID
1626,Crossing,(+) 1.38mps down,(+-) 0.1mps up,0,INVALID,VALID
1627,Crossing,(+) 1.38mps down,(+-) 0.1mps up,0,INVALID,INVALID
1628,Crossing,(+) 1.38mps down,(+-) 0.1mps up,(dx),VALID,VALID
1629,Crossing,(+) 1.38mps down,(+-) 0.1mps up,(dx),VALID,INVALID
1630,Crossing,(+) 1.38mps down,(+-) 0.1mps up,(dx),INVALID,VALID
1631,Crossing,(+) 1.38mps down,(+-) 0.1mps up,(dx),INVALID,INVALID
1632,Crossing,(+) 1.38mps down,(+-) 0.1mps up,(dy),VALID,VALID
1633,Crossing,(+) 1.38mps down,(+-) 0.1mps up,(dy),VALID,INVALID
1634,Crossing,(+) 1.38mps down,(+-) 0.1mps up,(dy),INVALID,VALID
1635,Crossing,(+) 1.38mps down,(+-) 0.1mps up,(dy),INVALID,INVALID
1636,Crossing,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 40deg down,VALID,VALID
1637,Crossing,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 40deg down,VALID,INVALID
1638,Crossing,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 40deg down,INVALID,VALID
1639,Crossing,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 40deg down,INVALID,INVALID
1640,Crossing,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 40deg up,VALID,VALID
1641,Crossing,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 40deg up,VALID,INVALID
1642,Crossing,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 40deg up,INVALID,VALID
1643,Crossing,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 40deg up,INVALID,INVALID
1644,Crossing,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 50deg down,VALID,VALID
1645,Crossing,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 50deg down,VALID,INVALID
1646,Crossing,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 50deg down,INVALID,VALID
1647,Crossing,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 50deg down,INVALID,INVALID
1648,Crossing,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 50deg up,VALID,VALID
1649,Crossing,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 50deg up,VALID,INVALID
1650,Crossing,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 50deg up,INVALID,VALID
1651,Crossing,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 50deg up,INVALID,INVALID
1652,Crossing,(+) 1.38mps down,(+-) 0.1mps down,0,VALID,VALID
1653,Crossing,(+) 1.38mps down,(+-) 0.1mps down,0,VALID,INVALID
1654,Crossing,(+) 1.38mps down,(+-) 0.1mps down,0,INVALID,VALID
1655,Crossing,(+) 1.38mps down,(+-) 0.1mps down,0,INVALID,INVALID
1656,Crossing,(+) 1.38mps down,(+-) 0.1mps down,(dx),VALID,VALID
1657,Crossing,(+) 1.38mps down,(+-) 0.1mps down,(dx),VALID,INVALID
1658,Crossing,(+) 1.38mps down,(+-) 0.1mps down,(dx),INVALID,VALID
1659,Crossing,(+) 1.38mps down,(+-) 0.1mps down,(dx),INVALID,INVALID
1660,Crossing,(+) 1.38mps down,(+-) 0.1mps down,(dy),VALID,VALID
1661,Crossing,(+) 1.38mps down,(+-) 0.1mps down,(dy),VALID,INVALID
1662,Crossing,(+) 1.38mps down,(+-) 0.1mps down,(dy),INVALID,VALID
1663,Crossing,(+) 1.38mps down,(+-) 0.1mps down,(dy),INVALID,INVALID
1664,Crossing,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 40deg down,VALID,VALID
1665,Crossing,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 40deg down,VALID,INVALID
1666,Crossing,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 40deg down,INVALID,VALID
1667,Crossing,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 40deg down,INVALID,INVALID
1668,Crossing,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 40deg up,VALID,VALID
1669,Crossing,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 40deg up,VALID,INVALID
1670,Crossing,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 40deg up,INVALID,VALID
1671,Crossing,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 40deg up,INVALID,INVALID
1672,Crossing,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 50deg down,VALID,VALID
1673,Crossing,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 50deg down,VALID,INVALID
1674,Crossing,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 50deg down,INVALID,VALID
1675,Crossing,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 50deg down,INVALID,INVALID
1676,Crossing,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 50deg up,VALID,VALID
1677,Crossing,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 50deg up,VALID,INVALID
1678,Crossing,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 50deg up,INVALID,VALID
1679,Crossing,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 50deg up,INVALID,INVALID
1680,Crossing,(+) 0.1mps up,Stop,0,VALID,VALID
1681,Crossing,(+) 0.1mps up,Stop,0,VALID,INVALID
1682,Crossing,(+) 0.1mps up,Stop,0,INVALID,VALID
1683,Crossing,(+) 0.1mps up,Stop,0,INVALID,INVALID
1684,Crossing,(+) 0.1mps up,Stop,(dx),VALID,VALID
1685,Crossing,(+) 0.1mps up,Stop,(dx),VALID,INVALID
1686,Crossing,(+) 0.1mps up,Stop,(dx),INVALID,VALID
1687,Crossing,(+) 0.1mps up,Stop,(dx),INVALID,INVALID
1688,Crossing,(+) 0.1mps up,Stop,(dy),VALID,VALID
1689,Crossing,(+) 0.1mps up,Stop,(dy),VALID,INVALID
1690,Crossing,(+) 0.1mps up,Stop,(dy),INVALID,VALID
1691,Crossing,(+) 0.1mps up,Stop,(dy),INVALID,INVALID
1692,Crossing,(+) 0.1mps up,Stop,(dy/dx) 40deg down,VALID,VALID
1693,Crossing,(+) 0.1mps up,Stop,(dy/dx) 40deg down,VALID,INVALID
1694,Crossing,(+) 0.1mps up,Stop,(dy/dx) 40deg down,INVALID,VALID
1695,Crossing,(+) 0.1mps up,Stop,(dy/dx) 40deg down,INVALID,INVALID
1696,Crossing,(+) 0.1mps up,Stop,(dy/dx) 40deg up,VALID,VALID
1697,Crossing,(+) 0.1mps up,Stop,(dy/dx) 40deg up,VALID,INVALID
1698,Crossing,(+) 0.1mps up,Stop,(dy/dx) 40deg up,INVALID,VALID
1699,Crossing,(+) 0.1mps up,Stop,(dy/dx) 40deg up,INVALID,INVALID
1700,Crossing,(+) 0.1mps up,Stop,(dy/dx) 50deg down,VALID,VALID
1701,Crossing,(+) 0.1mps up,Stop,(dy/dx) 50deg down,VALID,INVALID
1702,Crossing,(+) 0.1mps up,Stop,(dy/dx) 50deg down,INVALID,VALID
1703,Crossing,(+) 0.1mps up,Stop,(dy/dx) 50deg down,INVALID,INVALID
1704,Crossing,(+) 0.1mps up,Stop,(dy/dx) 50deg up,VALID,VALID
1705,Crossing,(+) 0.1mps up,Stop,(dy/dx) 50deg up,VALID,INVALID
1706,Crossing,(+) 0.1mps up,Stop,(dy/dx) 50deg up,INVALID,VALID
1707,Crossing,(+) 0.1mps up,Stop,(dy/dx) 50deg up,INVALID,INVALID
1708,Crossing,(+) 0.1mps up,(+-) 1.38mps up,0,VALID,VALID
1709,Crossing,(+) 0.1mps up,(+-) 1.38mps up,0,VALID,INVALID
1710,Crossing,(+) 0.1mps up,(+-) 1.38mps up,0,INVALID,VALID
1711,Crossing,(+) 0.1mps up,(+-) 1.38mps up,0,INVALID,INVALID
1712,Crossing,(+) 0.1mps up,(+-) 1.38mps up,(dx),VALID,VALID
1713,Crossing,(+) 0.1mps up,(+-) 1.38mps up,(dx),VALID,INVALID
1714,Crossing,(+) 0.1mps up,(+-) 1.38mps up,(dx),INVALID,VALID
1715,Crossing,(+) 0.1mps up,(+-) 1.38mps up,(dx),INVALID,INVALID
1716,Crossing,(+) 0.1mps up,(+-) 1.38mps up,(dy),VALID,VALID
1717,Crossing,(+) 0.1mps up,(+-) 1.38mps up,(dy),VALID,INVALID
1718,Crossing,(+) 0.1mps up,(+-) 1.38mps up,(dy),INVALID,VALID
1719,Crossing,(+) 0.1mps up,(+-) 1.38mps up,(dy),INVALID,INVALID
1720,Crossing,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 40deg down,VALID,VALID
1721,Crossing,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 40deg down,VALID,INVALID
1722,Crossing,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 40deg down,INVALID,VALID
1723,Crossing,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 40deg down,INVALID,INVALID
1724,Crossing,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 40deg up,VALID,VALID
1725,Crossing,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 40deg up,VALID,INVALID
1726,Crossing,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 40deg up,INVALID,VALID
1727,Crossing,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 40deg up,INVALID,INVALID
1728,Crossing,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 50deg down,VALID,VALID
1729,Crossing,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 50deg down,VALID,INVALID
1730,Crossing,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 50deg down,INVALID,VALID
1731,Crossing,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 50deg down,INVALID,INVALID
1732,Crossing,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 50deg up,VALID,VALID
1733,Crossing,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 50deg up,VALID,INVALID
1734,Crossing,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 50deg up,INVALID,VALID
1735,Crossing,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 50deg up,INVALID,INVALID
1736,Crossing,(+) 0.1mps up,(+-) 1.38mps down,0,VALID,VALID
1737,Crossing,(+) 0.1mps up,(+-) 1.38mps down,0,VALID,INVALID
1738,Crossing,(+) 0.1mps up,(+-) 1.38mps down,0,INVALID,VALID
1739,Crossing,(+) 0.1mps up,(+-) 1.38mps down,0,INVALID,INVALID
1740,Crossing,(+) 0.1mps up,(+-) 1.38mps down,(dx),VALID,VALID
1741,Crossing,(+) 0.1mps up,(+-) 1.38mps down,(dx),VALID,INVALID
1742,Crossing,(+) 0.1mps up,(+-) 1.38mps down,(dx),INVALID,VALID
1743,Crossing,(+) 0.1mps up,(+-) 1.38mps down,(dx),INVALID,INVALID
1744,Crossing,(+) 0.1mps up,(+-) 1.38mps down,(dy),VALID,VALID
1745,Crossing,(+) 0.1mps up,(+-) 1.38mps down,(dy),VALID,INVALID
1746,Crossing,(+) 0.1mps up,(+-) 1.38mps down,(dy),INVALID,VALID
1747,Crossing,(+) 0.1mps up,(+-) 1.38mps down,(dy),INVALID,INVALID
1748,Crossing,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 40deg down,VALID,VALID
1749,Crossing,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 40deg down,VALID,INVALID
1750,Crossing,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 40deg down,INVALID,VALID
1751,Crossing,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 40deg down,INVALID,INVALID
1752,Crossing,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 40deg up,VALID,VALID
1753,Crossing,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 40deg up,VALID,INVALID
1754,Crossing,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 40deg up,INVALID,VALID
1755,Crossing,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 40deg up,INVALID,INVALID
1756,Crossing,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 50deg down,VALID,VALID
1757,Crossing,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 50deg down,VALID,INVALID
1758,Crossing,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 50deg down,INVALID,VALID
1759,Crossing,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 50deg down,INVALID,INVALID
1760,Crossing,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 50deg up,VALID,VALID
1761,Crossing,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 50deg up,VALID,INVALID
1762,Crossing,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 50deg up,INVALID,VALID
1763,Crossing,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 50deg up,INVALID,INVALID
1764,Crossing,(+) 0.1mps up,(+-) 0.1mps up,0,VALID,VALID
1765,Crossing,(+) 0.1mps up,(+-) 0.1mps up,0,VALID,INVALID
1766,Crossing,(+) 0.1mps up,(+-) 0.1mps up,0,INVALID,VALID
1767,Crossing,(+) 0.1mps up,(+-) 0.1mps up,0,INVALID,INVALID
1768,Crossing,(+) 0.1mps up,(+-) 0.1mps up,(dx),VALID,VALID
1769,Crossing,(+) 0.1mps up,(+-) 0.1mps up,(dx),VALID,INVALID
1770,Crossing,(+) 0.1mps up,(+-) 0.1mps up,(dx),INVALID,VALID
1771,Crossing,(+) 0.1mps up,(+-) 0.1mps up,(dx),INVALID,INVALID
1772,Crossing,(+) 0.1mps up,(+-) 0.1mps up,(dy),VALID,VALID
1773,Crossing,(+) 0.1mps up,(+-) 0.1mps up,(dy),VALID,INVALID
1774,Crossing,(+) 0.1mps up,(+-) 0.1mps up,(dy),INVALID,VALID
1775,Crossing,(+) 0.1mps up,(+-) 0.1mps up,(dy),INVALID,INVALID
1776,Crossing,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 40deg down,VALID,VALID
1777,Crossing,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 40deg down,VALID,INVALID
